,sortedIml...1.,sortedIml...6.,sortedIml...2.,genreRank,timeID,sortedIml...7.
25,2012-04-20 12:29:03,Bernstein: West Side Story - Mambo: Presto,Classical,1,132,Bernstein: West Side Story_ Candide Overture; Gershwin: Rhapsody In Blue_ An American In Paris
26,2012-04-20 14:57:52,コンソレーションⅠ,Classical,1,134,ピアノサラダ
27,2012-04-20 15:00:21,コンソレーションⅡ,Classical,1,135,ピアノサラダ
28,2012-04-20 15:01:32,キャプリース,Classical,1,135,ピアノサラダ
29,2012-04-23 01:44:59,春よ、来い,none,2,25,album
30,2012-04-23 21:46:27,Unity Capsule,none,2,45,album
31,2012-04-30 18:38:42,Saariaho: Notes On Light - 4. Eclipse,Classical,1,42,Saariaho: Works For Orchestra [Disc 4]
32,2012-04-30 18:52:13,Saariaho: Mirage,Classical,1,42,Saariaho: Works For Orchestra [Disc 4]
33,2012-04-30 18:57:09,Saariaho: Notes On Light - 1. Translucent_ Secret,Classical,1,42,Saariaho: Works For Orchestra [Disc 4]
34,2012-04-30 19:00:20,Saariaho: Notes On Light - 2. On Fire,Classical,1,43,Saariaho: Works For Orchestra [Disc 4]
35,2012-04-30 19:24:52,Saariaho: Notes On Light - 5. Heart Of Light,Classical,1,43,Saariaho: Works For Orchestra [Disc 4]
36,2012-04-30 19:31:50,Saariaho: Orion - 1. Memento Mori,Classical,1,43,Saariaho: Works For Orchestra [Disc 4]
37,2012-04-30 19:39:42,Saariaho: Notes On Light - 3. Awakening,Classical,1,43,Saariaho: Works For Orchestra [Disc 4]
38,2012-05-03 18:41:49,武満徹／「遠い呼び声の彼方へ！」（1980）,none,2,114,album
39,2012-05-03 18:58:06,武満徹 ／ ア･ストリング･アラウンド・オータム,none,2,114,album
40,2012-05-04 00:16:17,クラップスゴールド,none,2,120,album
41,2012-05-04 00:21:04,クロス・セクション・ビュー,none,2,120,album
42,2012-05-04 00:26:19,タランテラ,none,2,120,album
43,2012-05-04 00:31:43,てぃーち・てぃーる,none,2,120,album
44,2012-05-04 00:37:21,パヴァーヌとダンス,none,2,120,album
45,2012-05-04 00:42:58,パヴァヌとダンス,none,2,120,album
46,2012-05-05 17:44:07,Allegro Ma Non Troppo,Classical,1,161,No. 3 In E-Flat Major_ Op 55 "Eroica" & No. 4 In B-Flat Major_ Op. 60
47,2012-05-05 17:49:24,Allegro Vivace,Classical,1,161,No. 3 In E-Flat Major_ Op 55 "Eroica" & No. 4 In B-Flat Major_ Op. 60
48,2012-05-05 17:58:48,Adagio,Classical,1,161,No. 3 In E-Flat Major_ Op 55 "Eroica" & No. 4 In B-Flat Major_ Op. 60
49,2012-05-05 18:09:44,Adagio - Allegro Vivace,Classical,1,162,No. 3 In E-Flat Major_ Op 55 "Eroica" & No. 4 In B-Flat Major_ Op. 60
50,2012-05-05 18:20:33,Finale: Allegro Molto,Classical,1,162,No. 3 In E-Flat Major_ Op 55 "Eroica" & No. 4 In B-Flat Major_ Op. 60
51,2012-05-05 18:26:05,Scherzo: Allegro Vivace,Classical,1,162,No. 3 In E-Flat Major_ Op 55 "Eroica" & No. 4 In B-Flat Major_ Op. 60
52,2012-05-05 22:13:38,ベルリオーズ - 幻想交響曲 第1~2楽章,none,2,166,album
53,2012-05-05 22:45:02,ベルリオーズ - 幻想交響曲 第3~5楽章,none,2,166,album
54,2012-05-05 23:20:01,チャイコフスキー「偉大な芸術家の思い出に」 から第1楽章,Classical,1,167,album
55,2012-05-05 23:45:09,スクリャービン：交響曲第4番《法悦の詩》作品54,Classical,1,167,album
56,2012-05-06 13:31:15,プロコフィエフ　Vn協奏曲第1番　庄司紗矢香　2009年 東京,none,2,13,album
57,2012-05-06 13:51:40,リムスキー=コルサコフ - 交響組曲「シェヘラザード」 第1~2楽章,none,2,13,album
58,2012-05-06 14:13:43,リムスキー=コルサコフ - 交響組曲「シェヘラザード」 第3~4楽章,none,2,14,album
59,2012-05-07 11:37:45,Stravinsky: Three Pieces for Clarinet Solo: I,Classical,1,35,20th Century Music For Unaccompanied Clarinet - Paul Meyer_ Clarinet
60,2012-05-07 11:38:57,Stravinsky: Three Pieces for Clarinet Solo: II,Classical,1,35,20th Century Music For Unaccompanied Clarinet - Paul Meyer_ Clarinet
61,2012-05-07 11:40:14,Stravinsky: Three Pieces for Clarinet Solo: III,Classical,1,35,20th Century Music For Unaccompanied Clarinet - Paul Meyer_ Clarinet
62,2012-05-07 11:45:07,Berio: Lied per Clarinet Solo (1983),Classical,1,35,20th Century Music For Unaccompanied Clarinet - Paul Meyer_ Clarinet
63,2012-05-07 11:59:58,Berio: Sequenza IX per Clarinetto Solo (1980),Classical,1,35,20th Century Music For Unaccompanied Clarinet - Paul Meyer_ Clarinet
64,2012-05-09 23:31:08,Saariaho: Miranda's Lament,Classical,1,95,Saariaho: Works For Orchestra [Disc 2]
65,2012-05-09 23:34:51,Saariaho: Caliban's Dream,Classical,1,95,Saariaho: Works For Orchestra [Disc 2]
66,2012-05-10 09:20:36,Saariaho: Solar,Classical,1,105,Saariaho: Works For Orchestra [Disc 2]
67,2012-05-10 09:39:01,Saariaho: Graal Theatre - 1. Delicato,Classical,1,105,Saariaho: Works For Orchestra [Disc 2]
68,2012-05-13 00:41:54,フランセ　木管五重奏曲　2006年 東京,none,2,0,album
69,2012-05-16 10:43:12,Messiaen: Turangalîla-Symphonie - Developpement De L'Amour,Classical,1,82,Messiaen: Turangalîla-Symphonie
70,2012-05-16 10:47:48,Messiaen: Turangalîla-Symphonie - Turangalîla _3,Classical,1,82,Messiaen: Turangalîla-Symphonie
71,2012-05-16 10:54:55,Messiaen: Turangalîla-Symphonie - Final,Classical,1,82,Messiaen: Turangalîla-Symphonie
72,2012-05-16 11:01:22,Messiaen: Turangalîla-Symphonie - Introduction,Classical,1,83,Messiaen: Turangalîla-Symphonie
73,2012-05-16 11:09:41,Messiaen: Turangalîla-Symphonie - Chant D' Amour _1,Classical,1,83,Messiaen: Turangalîla-Symphonie
74,2012-05-16 11:15:10,Messiaen: Turangalîla-Symphonie - Turangalîla _1,Classical,1,83,Messiaen: Turangalîla-Symphonie
75,2012-05-16 11:26:30,Messiaen: Turangalîla-Symphonie - Chant D' Amour _2,Classical,1,83,Messiaen: Turangalîla-Symphonie
76,2012-05-16 11:32:55,Messiaen: Turangalîla-Symphonie - Joie Du Sang Des Etoiles,Classical,1,83,Messiaen: Turangalîla-Symphonie
77,2012-05-16 11:45:00,Messiaen: Turangalîla-Symphonie - Jardin Du Sommeil,Classical,1,83,Messiaen: Turangalîla-Symphonie
78,2012-05-16 11:49:02,Messiaen: Turangalîla-Symphonie - Turangalîla _2,Classical,1,83,Messiaen: Turangalîla-Symphonie
79,2012-05-17 19:10:13,Dessert Search For Techno Baklava,Classical,1,115,A/Rhythmia
80,2012-05-17 19:34:11,Player Piano Study 3A,Classical,1,115,A/Rhythmia
81,2012-05-17 19:45:28,Yo Shakespeare,Classical,1,115,A/Rhythmia
82,2012-05-17 19:47:03,"Highland Balls And Village Halls" From Animals...,Classical,1,115,A/Rhythmia
83,2012-05-17 19:49:52,Le Ray Au Soleyl,Classical,1,115,A/Rhythmia
84,2012-05-17 19:55:25,"Movimento Preciso E Meccanico" From Chamber Concerto,Classical,1,115,A/Rhythmia
85,2012-05-17 19:57:00,"Camouflage Des Agréments" From Animals...,Classical,1,115,A/Rhythmia
86,2012-05-17 20:04:09,Player Piano Study 6,Classical,1,116,A/Rhythmia
87,2012-05-17 20:09:56,Cfern,Classical,1,116,A/Rhythmia
88,2012-05-17 20:11:29,"Disgraceful Bossanova With Lemurs" From Animals...,Classical,1,116,A/Rhythmia
89,2012-05-17 20:13:20,"Agnus Dei II" From Missa L'homme Armé Super Voces Musicales,Classical,1,116,A/Rhythmia
90,2012-05-17 20:15:00,"Dégringolade Des Pingouins" From Animals...,Classical,1,116,A/Rhythmia
91,2012-05-17 20:25:38,Carmen Arcadiae Mechanicae Perpetuum,Classical,1,116,A/Rhythmia
92,2012-05-17 22:22:52,Poulenc: Trio For Piano_ Oboe_ & Bassoon - Presto: Lent_ Presto,Classical,1,118,Poulenc: Sextet_ Trio_ Oboe Sonata_ Flute Sonata
93,2012-05-17 22:26:41,Poulenc: Trio For Piano_ Oboe_ & Bassoon - Andante: Andante Con Moto,Classical,1,118,Poulenc: Sextet_ Trio_ Oboe Sonata_ Flute Sonata
94,2012-05-17 22:30:17,Poulenc: Trio For Piano_ Oboe_ & Bassoon - Rondo: Tres Vif,Classical,1,118,Poulenc: Sextet_ Trio_ Oboe Sonata_ Flute Sonata
95,2012-05-18 00:20:47,Ligeti: Etude _4_ Fanfares,Classical,1,120,African Rhythms
96,2012-05-18 00:23:55,Ligeti: Etude _8_ Fém,Classical,1,120,African Rhythms
97,2012-05-18 00:27:01,Ligeti: Etude _12_ Entrelacs,Classical,1,120,African Rhythms
98,2012-05-18 00:31:05,Ligeti: Etude _16_ Pour Irina,Classical,1,120,African Rhythms
99,2012-05-18 00:33:30,Ligeti: Etude _17_ À Bout De Souffle,Classical,1,120,African Rhythms
100,2012-05-18 00:35:02,Ligeti: Etude _18_ Canon,Classical,1,120,African Rhythms
101,2012-05-18 00:38:01,Ligeti: Etudes For Piano_ Book 1 - Cordes À Vide,Classical,1,120,Carnegie Hall Recital
102,2012-05-18 23:50:53,Beethoven: Symphony _7 In A_ Op. 92 - 1. Poco Sostenuto_ Vivace,Classical,1,143,Beethoven: Symphonies [Disc 4]
103,2012-05-22 00:33:20,武満徹／「そして、それが風であることを知った（1992）」,none,2,48,album
104,2012-05-22 11:34:40,ピアノメディア（一柳慧）,現代音楽,6,59,album
105,2012-05-22 17:34:09,わたしの恋はホッチキス (Cassette Mix),Soundtrack,3,65,放課後ティータイム II [Disc 2]
106,2012-05-22 17:38:34,ふでペン ～ボールペン～ (Cassette Mix),Soundtrack,3,65,放課後ティータイム II [Disc 2]
107,2012-05-22 23:37:00,Webern_ Variations for Piano op.27,none,2,71,album
108,2012-05-23 22:37:25,Igor Stravinsky: Symphony of Psalms (1930),none,2,94,album
109,2012-05-27 20:31:07,五月祭2日目第3部_01,none,2,20,album
110,2012-05-27 20:52:52,１日目第１部_01 Part 2 of 2,none,2,20,album
111,2012-05-27 20:54:51,１日目第２部_01 Part 1 of 2,none,2,20,album
112,2012-05-30 00:32:12,【木管五重奏】 ３つの小品／J.イベール,none,2,72,album
113,2012-06-03 08:44:59,歌う庭(Singing Garden),Classical,1,8,Memory - 音宇宙X
114,2012-06-03 08:53:31,弧のうた(ARC-SONG),Classical,1,8,Memory - 音宇宙X
115,2012-06-03 09:03:41,Memory - Im Memory of Isang Yun,Classical,1,9,Memory - 音宇宙X
116,2012-06-03 09:07:26,ピエール・ブーレーズのための俳句　-７５歳の誕生日に-,Classical,1,9,Memory - 音宇宙X
117,2012-06-03 15:48:09,混声合唱：わたしと小鳥とすずと（混声合唱組曲「明るいほうへ」より）石若雅弥,none,2,15,album
118,2012-06-03 16:10:27,わたしと小鳥とすずと　女声三部　佐々木信綱,none,2,16,album
119,2012-06-04 16:27:46,間-Ⅱ- Mixed1,none,2,40,album
120,2012-06-06 12:31:19,わたしと小鳥とすずと　歌曲作品集1「青い空の下で」より,Classical,1,84,春が来た　石若雅弥歌曲作品集
121,2012-06-08 01:29:02,プロコフィエフ ピアノ協奏曲第3番　トラーゼ　2009年,Classical,1,121,album
122,2012-06-08 02:05:43,プロコフィエフ - 交響曲第3番,none,2,122,album
123,2012-06-08 02:26:01,プロコフィエフ - 交響曲第5番 第1~2楽章,none,2,122,album
124,2012-06-08 02:47:41,プロコフィエフ - 交響曲第5番 第3~4楽章,none,2,122,album
125,2012-06-08 03:18:12,プロコフィエフ - 交響曲第7番,Classical,1,123,album
126,2012-06-09 21:16:15,北国の鐘,none,2,165,album
127,2012-06-09 21:22:59,miki_sakurai_tainaikaiki,none,2,165,album
128,2012-06-09 21:26:15,yasutake_hirai,none,2,165,album
129,2012-06-09 21:58:23,いちごパフェが止まらない (Cassette Mix),Soundtrack,3,165,放課後ティータイム II [Disc 2]
130,2012-06-11 12:03:17,宴のあとに,Religious,12,36,こまばのひがし!
131,2012-06-11 13:22:25,ラヴェル:クープランの墓 プレリュード,Classical,1,37,オーボイッシモ!
132,2012-06-11 13:28:27,ラヴェル:クープランの墓 フォルラーヌ,Classical,1,37,オーボイッシモ!
133,2012-06-11 13:33:36,ラヴェル:クープランの墓 メヌエット,Classical,1,37,オーボイッシモ!
134,2012-06-11 13:36:56,ラヴェル:クープランの墓 リゴードン,Classical,1,37,オーボイッシモ!
135,2012-06-11 13:46:35,オーボエと弦楽のためのカプリツィオ,none,2,37,album
136,2012-06-12 00:00:06,3年_駒井_6-12プレゼン,none,2,48,album
137,2012-06-12 00:01:38,3年_駒井（木五）,none,2,48,album
138,2012-06-12 00:09:56,Close to you_mtkMix_01-01,none,2,48,album
139,2012-06-12 00:26:53,2110234_komai _Close_to_you_Mixed2,none,2,48,album
140,2012-06-12 00:43:15,【ヴェルビエ音楽祭2008】ラヴェル ラ・ヴァルス ユジャ・ワン,none,2,48,album
141,2012-06-12 11:49:45,Red Cliff Soundtrack--01. The Battle Of Red Cliff,none,2,59,album
142,2012-06-12 11:58:01,zemifuga1a,none,2,59,album
143,2012-06-12 12:57:45,String Quartet "Ainsi La Nuit" : 5. Constellations - 6. Nocturne 2 - 7. Temps Suspendu,Classical,1,60,Dutilleux: Musique de Chambre 2 of 2)
144,2012-06-12 21:12:42,Instabilite: Orchestre,Soundtrack,3,69,ヱヴァンゲリヲン新劇場版: 破 オリジナル サウンドトラック SPECIAL EDITION [Disc 2]
145,2012-06-12 21:15:10,Keep Your Heads Above The Mayhem,Soundtrack,3,69,ヱヴァンゲリヲン新劇場版: 破 オリジナル サウンドトラック SPECIAL EDITION [Disc 2]
146,2012-06-12 21:21:07,Des Cordes:opus2,Soundtrack,3,69,ヱヴァンゲリヲン新劇場版: 破 オリジナル サウンドトラック SPECIAL EDITION [Disc 2]
147,2012-06-12 21:24:21,In My Spirit,Soundtrack,3,69,ヱヴァンゲリヲン新劇場版: 破 オリジナル サウンドトラック SPECIAL EDITION [Disc 2]
148,2012-06-12 21:27:47,Les Btes,Soundtrack,3,69,ヱヴァンゲリヲン新劇場版: 破 オリジナル サウンドトラック SPECIAL EDITION [Disc 2]
149,2012-06-12 21:39:54,Tranquillit,Soundtrack,3,69,ヱヴァンゲリヲン新劇場版: 破 オリジナル サウンドトラック SPECIAL EDITION [Disc 2]
150,2012-06-12 21:55:01,At The Very Beginning,Soundtrack,3,69,ヱヴァンゲリヲン新劇場版: 破 オリジナル サウンドトラック SPECIAL EDITION [Disc 2]
151,2012-06-13 12:43:04,Strophes Sur La Nom De S A C H E R For Solo Cello : 1. Un Poco Indeciso,Classical,1,84,Dutilleux: Musique de Chambre 2 of 2)
152,2012-06-13 12:45:47,Strophes Sur La Nom De S A C H E R For Solo Cello : 2. Andante Sostenuto,Classical,1,84,Dutilleux: Musique de Chambre 2 of 2)
153,2012-06-13 12:48:29,Strophes Sur La Nom De S A C H E R For Solo Cello : 3. Vivace,Classical,1,84,Dutilleux: Musique de Chambre 2 of 2)
154,2012-06-13 12:51:42,String Quartet "Ainsi La Nuit" : 1. Nocturne,Classical,1,84,Dutilleux: Musique de Chambre 2 of 2)
155,2012-06-13 12:53:47,String Quartet "Ainsi La Nuit" : 2. Miroir D'Espece,Classical,1,84,Dutilleux: Musique de Chambre 2 of 2)
156,2012-06-13 12:56:29,String Quartet "Ainsi La Nuit" : 3. Litanies,Classical,1,84,Dutilleux: Musique de Chambre 2 of 2)
157,2012-06-13 13:00:20,String Quartet "Ainsi La Nuit" : 4. Litanies 2,Classical,1,85,Dutilleux: Musique de Chambre 2 of 2)
158,2012-06-14 09:51:30,Poema Alpestre:1.Nebbia,Classical,1,105,Dance MOVEMENTS / European Wind Circle Vol.6
159,2012-06-15 01:55:39,Stravinksky: PȨtrouchka - 7. Waltz,Classical,1,121,Stravinsky: Le Sacre Du Printemps_ Petrushka
160,2012-06-15 01:59:16,The Waltzing Cat,Classical,1,121,Leroy Anderson: The Typewriter ... Leroy Anderson favorites
161,2012-06-16 09:35:07,武満徹 ／ 雨の樹素描（1982）,none,2,153,album
162,2012-06-16 09:39:35,武満徹／「雨の樹 素描II」（1992）,none,2,153,album
163,2012-06-16 09:48:40,武満徹／「遮られない休息」（1952・59）,none,2,153,album
164,2012-06-17 14:26:36,1982年度課題曲(B)　序奏とアレグロ,none,2,14,album
165,2012-06-17 14:36:13,二つの交響的断章（ネリベル）　天理高等学校,none,2,14,album
166,2012-06-18 23:37:18,黛敏郎『饗宴』（森正／東響）,none,2,47,album
167,2012-06-20 22:24:04,La Seine cut ver,none,2,94,album
168,2012-06-20 23:23:09,La seine mov1 Pont Neuf,none,2,95,album
169,2012-06-21 10:17:41,Luciano Berio: Sequenza VI_ per viola (1967),none,2,106,album
170,2012-06-21 10:55:54,Le Seine mov3 Pont Alexandre III,none,2,106,album
171,2012-06-21 10:57:20,Scodanibbio),none,2,106,album
172,2012-06-21 11:05:11,Ferneyhough: Intermedio alla Ciaccona (1987),none,2,107,album
173,2012-06-21 11:10:27,Ferneyhough- Incipits (1_2),none,2,107,album
174,2012-06-21 11:16:48,Ferneyhough- Incipits (2_2),none,2,107,album
175,2012-06-21 11:22:31,Arthur Kampela : Exoskeleton. Pablo Márquez_ viola,none,2,107,album
176,2012-06-21 12:46:33,120409_002,none,2,108,album
177,2012-06-21 13:39:38,120409_003,none,2,109,album
178,2012-06-21 13:47:03,Xenakis rebonds a,none,2,109,album
179,2012-06-21 14:28:04,La seine mov2 Pont Mirabeau,none,2,110,album
180,2012-06-23 04:27:01,Dance Movements:4.Molto Ritmico,Classical,1,148,Dance MOVEMENTS / European Wind Circle Vol.6
181,2012-06-25 12:18:26,Bell Of The Ball,Classical,1,36,Leroy Anderson: The Typewriter ... Leroy Anderson favorites
182,2012-06-25 21:57:20,謝肉祭作品９第４曲高貴なワルツ,Classical,1,45,Vol.10 フジコ・ヘミング/ライブ集
183,2012-06-25 21:58:09,謝肉祭作品９第３曲アルルカン,Classical,1,45,Vol.10 フジコ・ヘミング/ライブ集
184,2012-06-25 21:59:05,謝肉祭作品９第２曲ピエロ,Classical,1,45,Vol.10 フジコ・ヘミング/ライブ集
185,2012-06-25 22:01:31,謝肉祭作品９第１曲前口上,Classical,1,46,Vol.10 フジコ・ヘミング/ライブ集
186,2012-06-25 22:05:33,春の夜,Classical,1,46,Vol.10 フジコ・ヘミング/ライブ集
187,2012-06-25 22:09:21,別れの曲,Classical,1,46,Vol.10 フジコ・ヘミング/ライブ集
188,2012-06-25 22:11:23,練習曲第２５番ヘ短調遺作,Classical,1,46,Vol.10 フジコ・ヘミング/ライブ集
189,2012-06-25 22:13:12,黒鍵,Classical,1,46,Vol.10 フジコ・ヘミング/ライブ集
190,2012-06-26 16:45:35,藤倉大:"Samarasa" for violin,none,2,64,album
191,2012-06-27 11:50:16,西岡龍彦: 闇のなかの黒い馬 - III. 暗黒の夢,Classical,1,83,民音現代作曲音楽祭 '88
192,2012-06-27 11:51:51,西岡龍彦: 闇のなかの黒い馬 - IV. 追跡の魔,Classical,1,83,民音現代作曲音楽祭 '88
193,2012-06-27 11:53:40,西岡龍彦: 闇のなかの黒い馬 - V. 夢のかたち,Classical,1,83,民音現代作曲音楽祭 '88
194,2012-06-27 11:55:53,西岡龍彦: 闇のなかの黒い馬 - VI. 神の白い顔,Classical,1,83,民音現代作曲音楽祭 '88
195,2012-06-27 21:17:15,断層,Classical,1,93,Works by T.Hosokawa : 音宇宙1～うつろい～
196,2012-06-28 01:04:41,Xenakis rebonds b,none,2,97,album
197,2012-06-28 15:26:52,Percussion Study IV (Exoskeleton) played by Arthur Kampela,none,2,111,album
198,2012-06-28 22:33:18,120616_006,none,2,118,album
199,2012-07-01 12:58:19,【現代音楽】 リゲティ　Vn協奏曲　庄司紗矢香　2009年 東京,Classical,1,12,album
200,2012-07-01 13:28:05,リゲティ：ヴァイオリン協奏曲,none,2,13,album
201,2012-07-05 19:49:47,Sallinen: Concerto For Flute & Orchestra - Allegro,Classical,1,115,20th Century Music For Flute & Orchestra
202,2012-07-05 19:54:14,Sallinen: Concerto For Flute & Orchestra - Adagio,Classical,1,115,20th Century Music For Flute & Orchestra
203,2012-07-05 19:58:33,Sallinen: Concerto For Flute & Orchestra - Allegro,Classical,1,115,20th Century Music For Flute & Orchestra
204,2012-07-05 20:05:32,Sallinen: Concerto For Flute & Orchestra - Adagio,Classical,1,116,20th Century Music For Flute & Orchestra
205,2012-07-05 20:39:48,メシアン【現代音楽】鳥のカタログ,none,2,116,album
206,2012-07-05 21:52:12,フランセ　オーボエ、バソン、ピアノのためのトリオ,none,2,117,album
207,2012-07-05 22:09:13,ジャン・フランセ　オーボエと管弦楽のための「花時計 L'horloge de Flore 」,none,2,118,album
208,2012-07-06 01:52:52,Capriccio fur oboe und 11 streicher (1965),Classical,1,121,Die Neuo Domane Fur Oboe
209,2012-07-06 02:21:29,Passacaglia Concertante fur oboe und 12 streicher (1961),Classical,1,122,Die Neuo Domane Fur Oboe
210,2012-07-06 13:50:52,Poulenc: Sextet For Piano_ Flute_ Oboe_ Clarinet_ Basson & Horn - Allegro Vivace,Classical,1,133,Poulenc: Sextet_ Trio_ Oboe Sonata_ Flute Sonata
211,2012-07-06 13:55:07,Poulenc: Sextet For Piano_ Flute_ Oboe_ Clarinet_ Basson & Horn - Divertissement: Andantino,Classical,1,133,Poulenc: Sextet_ Trio_ Oboe Sonata_ Flute Sonata
212,2012-07-06 14:00:36,Poulenc: Sextet For Piano_ Flute_ Oboe_ Clarinet_ Basson & Horn - Finale: Prestissimo,Classical,1,134,Poulenc: Sextet_ Trio_ Oboe Sonata_ Flute Sonata
213,2012-07-06 14:07:44,Poulenc: Sonata For Oboe & Piano - Elegie: Paisiblement,Classical,1,134,Poulenc: Sextet_ Trio_ Oboe Sonata_ Flute Sonata
214,2012-07-06 14:11:45,Poulenc: Sonata For Oboe & Piano - Scherzo: Tres Anime,Classical,1,134,Poulenc: Sextet_ Trio_ Oboe Sonata_ Flute Sonata
215,2012-07-06 14:16:28,Poulenc: Sonata For Oboe & Piano - Deploration: Tres Calme,Classical,1,134,Poulenc: Sextet_ Trio_ Oboe Sonata_ Flute Sonata
216,2012-07-07 10:37:10,Strata Iv For Oboe And Doublebass,Classical,1,154,'Strata' Chamber Music By Shin-Ichiro Ikebe
217,2012-07-07 10:45:30,Quatrevalence For Violin_ Viola_ Violoncello And Piano,Classical,1,154,'Strata' Chamber Music By Shin-Ichiro Ikebe
218,2012-07-09 01:21:25,All That Jazz,Soundtrack,3,25,Chicago
219,2012-07-09 01:24:54,Funny Honey,Soundtrack,3,25,Chicago
220,2012-07-09 01:30:07,When You're Good To Mama,Soundtrack,3,25,Chicago
221,2012-07-09 01:33:46,Lied fur elektrisch verstarkte flote (1971),Classical,1,25,Die Neuo Domane Fur Oboe
222,2012-07-09 01:38:31,Studie uber mehrklange fur oboe (1971),Classical,1,25,Die Neuo Domane Fur Oboe
223,2012-07-09 01:42:23,Solo fur oboe (1971),Classical,1,25,Die Neuo Domane Fur Oboe
224,2012-07-09 23:52:53,Ein Walzer für dich,none,2,47,album
225,2012-07-10 00:18:21,断章III(Fragmente III),Classical,1,48,Memory - 音宇宙X
226,2012-07-10 00:26:40,Music for Flute_Violin_Viola and Violoncello,Classical,1,48,Memory - 音宇宙X
227,2012-07-10 00:37:04,Vertical Time Study Ⅰ,Classical,1,48,Memory - 音宇宙X
228,2012-07-10 21:17:59,吉松隆『交響曲 第3番』(1998),Classical,1,69,album
229,2012-07-12 11:41:09,Overture_And All That Jazz,サウンドトラック,14,107,Chicago
230,2012-07-12 11:48:48,Bartender Blues,Jazz,7,107,At The Bar
231,2012-07-12 23:25:00,メシアン：トゥランガリーラ交響曲,none,2,119,album
232,2012-07-13 00:19:38,ヴァスクス【現代音楽】コーラングレ協奏曲,none,2,120,album
233,2012-07-14 20:14:09,伊福部昭「シンフォニア・タプカーラ」第三楽章： Vivace (高音質版),Classical,1,164,album
234,2012-07-15 14:58:51,カプースチン「Eight Concert Etudeｓ　Opus.40」１番,現代音楽,6,14,8つの演奏会用エチュード
235,2012-07-15 15:13:53,【楽譜】Nikolai Kapustin  Piano sonata No2 4th.Movement,現代音楽,6,15,Nikolai Kapustin
236,2012-07-15 15:47:16,エアライド: コルダ,Soundtrack,3,15,THE VERY BEST OF KIRBY 52 HIT TRACKS
237,2012-07-16 15:04:51,Komboi,Classical,1,39,Xénakis
238,2012-07-16 17:05:46,Xenakis: Phlegra,Classical,1,41,Xenaxis: Phlegra_ Jarons_ Keren_ Etc.
239,2012-07-16 21:52:40,Overture,Soundtrack,3,45,Chicago
