,sortedIml...1.,sortedIml...6.,sortedIml...2.,genreRank,timeID,sortedIml...7.
76,2012-05-21 09:51:53,ベート－ヴェン: ピアノ協奏曲第5番_ 変ホ長調_ Op. 73B_ 「皇帝」 - 1. アレグロ (抜粋),Classical,2,33,Best Classics 100 [Disc 4] -Golden Classics-
77,2012-05-21 18:58:58,ガーシュウィン: サマータイム (歌劇「ポーギーとベス」より),Classical,2,42,Best Classics 100 2 [Disc 3] Romantic Classics
78,2012-05-21 19:07:08,ドヴォルザーク: ルサルカ - 月に寄せる歌,Classical,2,43,Best Classics 100 [Disc 3] -Vocal Classics-
79,2012-05-21 19:10:44,へっくしゅん,Rock,3,43,RADWIMPS 3～無人島に持っていき忘れた一枚～
80,2012-05-22 07:52:09,SAKURA,none,1,55,album
81,2012-05-22 15:36:31,クラリネット協奏曲より第2楽章,Classical,2,63,Best Classics 100
82,2012-05-22 15:47:36,ブリテン: 青少年のための管弦楽入門より テーマ,Classical,2,63,Best Classics 100 2 [Disc 1] Spectacular Classics
83,2012-05-22 16:12:22,Headlight,none,1,64,album
84,2012-05-22 16:16:02,揶揄,Rock,3,64,RADWIMPS 3～無人島に持っていき忘れた一枚～
85,2012-05-22 16:21:32,J. S. バッハ: 無伴奏チェロ組曲 第1番 ト長調 BWV 1007 I : プレリュード,Classical,2,64,Best Classics 100 2 [Disc 4] Instrumental Classics
86,2012-05-23 07:23:28,ヘンデル：「王宮の花火の音楽」より歓喜(アレグロ),Classical,2,79,Best Classics 100 2 [Disc 2] Eternal Classics
87,2012-05-23 07:28:04,しおり,Rock,3,79,Fantasia of Life Stripe
88,2012-05-23 08:01:55,サン=サーンス: 水族館 (組曲「動物の謝肉祭」より),Classical,2,80,Best Classics 100 2 [Disc 5] Nostalgic Classics
89,2012-05-23 15:16:35,ローリンガール【ぐるたみん】,none,1,87,album
90,2012-05-23 15:19:30,J.シュトラウス_ラデツキー行進曲,Classical,2,87,Best Classics 100 [Disc 1]
91,2012-05-23 15:24:46,reboot ～あきらめない詩～,Rock,3,87,Fantasia of Life Stripe
92,2012-05-23 15:29:36,I'm not a ghost,Rock,3,87,Q.E.D.
93,2012-05-24 12:10:29,螢,Rock,3,108,RADWIMPS 3～無人島に持っていき忘れた一枚～
94,2012-05-24 12:28:39,オッフェンバック: ホフマンの舟歌 (歌劇「ホフマン物語」より),Classical,2,108,Best Classics 100 2 [Disc 3] Romantic Classics
95,2012-05-24 13:55:31,君に届け,Rock,3,109,Fantasia of Life Stripe
96,2012-05-28 07:48:58,グノー:聖チェチーリアのためのミサ・ソレムニスよりサンクトゥス,Classical,2,31,Best Classics 100 [Disc 6] - Spiritual Classics-
97,2012-05-28 07:53:34,ラフマニノフ：前奏曲 嬰ハ短調,Classical,2,31,Best Classics 100 2 [Disc 2] Eternal Classics
98,2012-05-28 08:04:25,メンデルスゾーン：無言歌集 第5巻 イ長調「春の歌」,Classical,2,32,Best Classics 100 2 [Disc 2] Eternal Classics
99,2012-05-28 08:13:34,グリーグ_ピアノ協奏曲イ短調より第1楽章(冒頭),Classical,2,32,Best Classics 100 [Disc 1]
100,2012-05-28 19:37:45,ブラック★ロックシューター【鋼兵】,none,1,43,album
101,2012-05-29 07:23:09,グリンカ: 歌劇「ルスランとリュドミラ」序曲,Classical,2,55,Best Classics 100 2 [Disc 1] Spectacular Classics
102,2012-05-29 07:53:19,カノン,Classical,2,55,Best Classics 100
103,2012-05-29 08:06:02,ハイドン:天は神の栄光を語り(天地創造より),Classical,2,56,Best Classics 100 [Disc 6] - Spiritual Classics-
104,2012-05-29 08:10:30,1954 LOVE_HATE,Rock,3,56,Q.E.D.
105,2012-06-04 08:02:45,ヴィヴァルディ: ギター協奏曲 ニ長調 RV 93 第2楽章 : ラルゴ,Classical,2,32,Best Classics 100 2 [Disc 4] Instrumental Classics
106,2012-06-04 08:08:32,モーツァルト: アイネ・クライネ・ナハトムジーク ト長調 K525 第2楽章 : ロマンツェ アンダンテ,Classical,2,32,Best Classics 100 2 [Disc 3] Romantic Classics
107,2012-06-04 08:29:32,R.シュトラウス：交響詩「ティル・オイレンシュピーゲルの愉快ないたずら」,Classical,2,32,Best Classics 100 2 [Disc 2] Eternal Classics
108,2012-06-04 16:34:22,眠り姫,Rock,3,40,Q.E.D.
109,2012-06-04 17:01:53,シューベルト: セレナーデ (歌曲集「白鳥の歌」 D957 より),Classical,2,41,Best Classics 100 2 [Disc 5] Nostalgic Classics
110,2012-06-04 17:25:32,モーツァルト_ホルン協奏曲第4番台3楽章:ロンド,Classical,2,41,Best Classics 100 [Disc 1]
111,2012-06-04 19:55:35,シベリウス_組曲「カレリア」より行進曲風に,Classical,2,43,Best Classics 100 [Disc 1]
112,2012-06-10 22:11:20,Bloodlock,Trance,14,22,album
113,2012-06-12 07:41:04,モーツァルト：セレナーデ第6番 ニ長調「セレナータ・ノットゥルナ」,Classical,2,55,Best Classics 100 2 [Disc 2] Eternal Classics
114,2012-06-12 07:48:19,J.S.バッハ_トッカータとフーガBWV565,Classical,2,55,Best Classics 100 [Disc 1]
115,2012-06-12 07:53:14,僕はここにいる,Rock,3,55,Fantasia of Life Stripe
116,2012-06-12 08:29:03,プッチーニ: ジャンニ・スキッキ - 私のお父さん,Classical,2,56,Best Classics 100 [Disc 3] -Vocal Classics-
117,2012-06-12 16:00:42,ヘンデル:司祭ザドク,Classical,2,64,Best Classics 100 [Disc 6] - Spiritual Classics-
118,2012-06-12 23:25:27,アパラチアン序曲-Ｊ．バーンズ,Wind Orchestra,10,71,album
119,2012-06-13 07:33:36,OBATALA,none,1,79,album
120,2012-06-13 07:58:36,rise,none,1,79,album
121,2012-06-13 08:15:46,メンデルスゾーン: 夜想曲 (劇付随音楽「真夏の夜の夢」より),Classical,2,80,Best Classics 100 2 [Disc 5] Nostalgic Classics
122,2012-06-13 15:51:40,てぃーち・てぃーる,Wind Orchestra,10,87,album
123,2012-06-14 18:26:37,マナティー・リリック序曲  R.シェルドン,Wind Orchestra,10,114,album
124,2012-06-16 17:37:08,エル・カミーノ・レアル　Ｎ響,Wind Orchestra,10,161,album
125,2012-06-17 15:14:07,シーゲート J.スウェアリンジェン,Wind Orchestra,10,15,album
126,2012-06-17 19:14:03,プスタ～４つのジプシー舞曲（ヤン・ヴァン＝デル＝ロースト）,Wind Orchestra,10,19,album
127,2012-06-17 19:21:28,リバーダンス,Wind Orchestra,10,19,album
128,2012-06-19 09:01:33,【作業用BGM】朝に聞くと気持ちいいサイケデリックトランス,Trance,14,57,album
129,2012-06-22 18:22:32,ノスタルジックドリームガール【赤ティン】,none,1,138,album
130,2012-06-22 22:38:33,J.S.バッハ：ブランデンブルク協奏曲 第２番 ヘ長調 第３楽章アレグロ,Classical,2,142,Best Classics 100 2 [Disc 2] Eternal Classics
131,2012-06-22 22:46:19,ドリーブ: ラクメ - 花の二重唱,Classical,2,142,Best Classics 100 [Disc 3] -Vocal Classics-
132,2012-06-22 22:51:32,フォーレ:ラシーヌ雅歌,Classical,2,142,Best Classics 100 [Disc 6] - Spiritual Classics-
133,2012-06-22 22:55:15,ヴィヴァルディ_「四季」より協奏曲第1番「春」第1楽章:アレグロ,Classical,2,142,Best Classics 100 [Disc 1]
134,2012-06-22 23:32:32,I Don't Want To Miss A Thing,none,1,143,中野 麻里 のアルバム
135,2012-06-22 23:37:17,律の調,Wind Orchestra,10,143,album
136,2012-06-22 23:45:41,流れ星,Rock,3,143,Fantasia of Life Stripe
137,2012-06-22 23:50:29,Monkey Majik 吉田兄弟 - Change,none,1,143,album
138,2012-06-25 08:30:49,マスネ: タイスの瞑想曲,Classical,2,32,Best Classics 100 [Disc 5]
139,2012-06-25 09:01:12,ギルト,Rock,3,33,Fantasia of Life Stripe
140,2012-06-25 09:07:36,バーバー: 弦楽のためのアダージョ,Classical,2,33,Best Classics 100 [Disc 5]
141,2012-06-26 10:53:07,春の喜びに～Into the Joy of Spring～ J・スウェアリンジェン,Wind Orchestra,10,58,album
142,2012-07-09 07:54:59,天樂【まふまふ】,none,1,31,album
143,2012-07-14 10:28:11,一つの声に導かれるとき,Wind Orchestra,10,154,album
144,2012-07-14 22:34:03,世界の車窓から,Classical,2,166,My Favorite Songs
145,2012-07-20 08:03:28,ニトロベンゼン,none,1,128,album
146,2012-07-20 08:06:57,ミキミキ★ロマンティックナイト【実谷なな】,none,1,128,album
147,2012-07-21 22:10:29,Black Board,none,1,166,album
148,2012-07-22 12:23:17,ストラヴィンスキー: 聖なる舞踏 (選ばれた者) (「春の祭典」より),Classical,2,12,Best Classics 100 2 [Disc 1] Spectacular Classics
149,2012-07-27 10:57:27,ショスタコーヴィチ: ロマンス(「馬あぶ」より),Classical,2,130,Best Classics 100 [Disc 5]
150,2012-08-03 07:12:50,アジアンタムブルー組曲 第3曲: 藍の記憶,Easy Listening,7,127,image 6 six emotional & relaxing
151,2012-08-03 07:49:47,TAKUMI _ 匠,Classical,2,127,My Favorite Songs
152,2012-08-03 07:57:59,Dance With Me (Rhapsody In Blue),Easy Listening,7,127,Image Essentielle
153,2012-08-03 09:00:02,イマージュ アムール～カヴァレリア・ルスティカーナ間奏曲,Easy Listening,7,129,Image Essentielle
154,2012-08-03 16:21:15,Libertango,Classical,2,136,My Favorite Songs
155,2012-08-04 10:59:44,サンバースト,Easy Listening,7,154,Image Essentielle
156,2012-08-04 11:08:16,県庁の星テーマ _ 真実を求めて,Easy Listening,7,155,image 6 six emotional & relaxing
157,2012-08-04 11:15:18,オペラ座の怪人,Easy Listening,7,155,Image Essentielle
158,2012-08-04 14:22:58,フリーダム・クライ,Easy Listening,7,158,Image Essentielle
159,2012-08-04 14:35:21,情熱大陸,Easy Listening,7,158,Image Essentielle
160,2012-08-04 14:45:33,passion cachee ～秘めた思い～,Easy Listening,7,158,image 6 six emotional & relaxing
161,2012-08-04 14:52:52,エトピリカ,Classical,2,158,My Favorite Songs
162,2012-08-04 15:01:17,明日の記憶,Easy Listening,7,159,image 6 six emotional & relaxing
163,2012-08-04 15:09:32,タイタンズ,Easy Listening,7,159,image 6 six emotional & relaxing
164,2012-08-04 15:14:37,エトピリカ,Easy Listening,7,159,Image Essentielle
165,2012-08-04 15:18:44,放課後の音楽室,Easy Listening,7,159,Image Essentielle
166,2012-08-04 15:22:04,君と住む街で,Easy Listening,7,159,image 6 six emotional & relaxing
167,2012-08-05 08:45:30,映画『博士の愛した数式』より 愛のテーマ,Easy Listening,7,8,image 6 six emotional & relaxing
168,2012-08-05 08:50:20,Turandot ～live image style～,Easy Listening,7,8,image 6 six emotional & relaxing
169,2012-08-05 08:58:07,地球に乾杯,Classical,2,8,My Favorite Songs
170,2012-08-05 09:02:50,Takumi _ 匠,Easy Listening,7,9,Image Essentielle
171,2012-08-05 09:06:44,ライザ,Easy Listening,7,9,image 6 six emotional & relaxing
172,2012-08-05 09:11:19,最初から今まで,Easy Listening,7,9,Image Essentielle
173,2012-08-05 09:19:15,フラガール -アコースティック・ヴァージョン-,Easy Listening,7,9,image 6 six emotional & relaxing
174,2012-08-05 09:22:46,黄昏のワルツ,Classical,2,9,My Favorite Songs
175,2012-08-05 09:30:22,ロンドンデリーの歌,Easy Listening,7,9,image 6 six emotional & relaxing
176,2012-08-05 10:00:34,あの夏の白い雲,Classical,2,10,My Favorite Songs
177,2012-08-05 10:05:11,想いの届く日 [古澤巌(Vn) 作曲:カルロス・ガルデル],Easy Listening,7,10,image 6 six emotional & relaxing
178,2012-08-05 10:09:03,Once Upon A Time In America (Deborah's Theme),Classical,2,10,My Favorite Songs
179,2012-08-05 20:42:55,Starneon,Easy Listening,7,20,Image Essentielle
180,2012-08-05 20:52:25,ユニバース,Easy Listening,7,20,Image Essentielle
181,2012-08-05 20:56:13,地球に乾杯,Easy Listening,7,20,Image Essentielle
182,2012-08-05 20:58:18,ガーシュウィン (服部隆之編): ラプソディ・イン・ブルー (エンディング・ヴァージョン),Easy Listening,7,20,image 6 six emotional & relaxing
183,2012-08-05 21:58:26,二次元ドリームフィーバー【まふまふ】,none,1,21,album
184,2012-08-06 07:11:33,リモコン,none,1,31,album
185,2012-08-06 07:42:40,千本桜【まふまふ】,none,1,31,album
186,2012-08-06 07:57:27,モノクロ∞ブルースカイ,none,1,31,album
187,2012-08-06 08:01:59,マリオネット,none,1,32,album
188,2012-08-07 10:08:32,亡國覚醒カタルシス,none,1,58,album
189,2012-08-07 10:49:56,千本桜【鋼兵】,none,1,58,album
190,2012-08-10 03:09:15,戦場のメリークリスマス,none,1,123,album
191,2012-08-10 03:09:57,I Can't Do It Alone (Reprise),Soundtrack,9,123,Chicago
192,2012-08-10 22:39:30,ブラック★ロックシューター【まふまふ×赤ティン】,none,1,142,album
193,2012-08-12 14:08:54,目覚め～ネスカフェ・ゴールドブレンドのテーマ,Easy Listening,7,14,Image Essentielle
194,2012-08-12 14:27:30,中川翔子 空色デイズ,none,1,14,album
195,2012-08-12 23:59:22,Blue 'G',Easy Listening,7,23,image 6 six emotional & relaxing
196,2012-08-13 09:35:16,ロミオとシンデレラ,none,1,33,album
197,2012-08-13 10:06:58,Just a game Ver.まふんちょ,none,1,34,album
198,2012-08-13 10:22:26,吹奏楽のための第一組曲 ホルスト,Wind Orchestra,10,34,album
199,2012-08-13 10:44:30,カルメン・ファンタジー,Wind Orchestra,10,34,album
200,2012-08-13 16:37:44,民衆を導く自由の女神,Wind Orchestra,10,40,album
201,2012-08-13 16:44:05,インヴィクタ序曲／Ｊ．スウェアリンジェン,Wind Orchestra,10,40,album
202,2012-08-13 16:49:38,Sedona序曲 S・ライニキー,Wind Orchestra,10,40,album
203,2012-08-13 17:04:14,The Year of the Dragon,Wind Orchestra,10,41,album
204,2012-08-14 08:11:40,phanatic and ananda shake－Phananda,Trance,14,56,album
205,2012-08-14 08:18:46,Total Overdosed,Trance,14,56,album
206,2012-08-14 08:26:29,Epic Melodic,Trance,14,56,album
207,2012-08-19 10:33:25,千本桜【Shu-Hei】,none,1,10,album
208,2012-08-19 13:25:31,春に一番近い街【赤ティン】,none,1,13,album
209,2012-08-19 13:29:16,妄想スケッチ,none,1,13,album
210,2012-08-19 13:36:32,心臓デモクラシー,none,1,13,album
211,2012-08-19 15:12:27,天樂【ぐるたみん】,none,1,15,album
212,2012-08-19 15:55:08,バビロン【灯油】,none,1,15,album
213,2012-08-19 17:24:40,パンダヒーロー,none,1,17,album
214,2012-08-19 17:36:45,メランコリック【白服＆仮面２】,none,1,17,album
215,2012-08-19 17:54:59,千本桜【灯油】,none,1,17,album
216,2012-08-19 18:05:54,サイハテ,none,1,18,album
217,2012-08-19 18:22:08,The Song of Life,Classical,2,18,My Favorite Songs
218,2012-08-20 01:37:09,マトリョシカ【ぐるたみん】,none,1,25,album
219,2012-08-20 01:47:21,チェリーチェリー,Rock,3,25,Q.E.D.
220,2012-08-20 02:04:40,20+∞Century Boys,Rock,3,26,Q.E.D.
221,2012-08-20 02:10:27,残像,Rock,3,26,Fantasia of Life Stripe
222,2012-08-20 02:32:25,イギリス民謡組曲,Wind Orchestra,10,26,album
223,2012-08-20 02:37:53,モーツァルト: セレナーデ第10番 変ロ長調 「グラン・パルティータ」 K361 第3楽章 : アダージョ,Classical,2,26,Best Classics 100 2 [Disc 5] Nostalgic Classics
224,2012-08-21 10:05:43,モザイクロール【まふまふ】,none,1,58,album
225,2012-08-22 14:59:07,Together,none,1,86,album
226,2012-08-24 02:11:50,Stanley Kubrick,none,1,122,album
227,2012-08-24 03:19:19,Origaメドレー,none,1,123,album
228,2012-08-24 03:24:16,I Don't Want To Miss A Thing,none,1,123,album
229,2012-08-24 03:28:08,Rihanna - Don't Stop The Music,none,1,123,album
230,2012-08-24 03:51:02,ポーリュシュカ・ポーレ,none,1,123,album
231,2012-08-24 04:09:30,Your song,none,1,124,album
232,2012-08-24 04:18:14,One And Only,R&B,6,124,21
233,2012-08-24 04:20:49,Blowin' In The Wind,none,1,124,album
234,2012-08-24 04:25:12,Diva,none,1,124,album
235,2012-08-24 04:32:14,Take Me Somewhere Nice,none,1,124,album
236,2012-08-24 04:48:38,Miss Independent,R&B,6,124,album
237,2012-08-24 05:06:15,Someone Like You,R&B,6,125,21
238,2012-08-24 06:09:57,MOGWAIメドレー,none,1,126,album
239,2012-08-24 06:13:58,二人の絆,none,1,126,album
240,2012-08-24 10:34:54,overture_all that jazz,Jazz,12,130,album
241,2012-08-24 11:11:46,JAZZピアノ,Jazz,12,131,album
242,2012-08-24 15:49:34,桜のような恋でした,none,1,135,album
243,2012-08-24 16:24:12,Transmit,none,1,136,album
244,2012-08-24 22:36:28,ワーミー・アナーキー,none,1,142,album
245,2012-08-24 22:54:26,涙にさよなら,none,1,142,album
246,2012-08-25 22:23:59,アマツキツネ,none,1,166,album
247,2012-08-25 23:18:12,CLAP HIP CHERRY,none,1,167,album
248,2012-08-25 23:30:30,シリョクケンサ【まふまふ】,none,1,167,album
249,2012-08-25 23:42:39,骸骨楽団とリリア【まふまふ】,none,1,167,album
250,2012-08-26 01:32:01,振動覚,Rock,3,1,ソルファ
251,2012-08-26 01:35:46,リライト,Rock,3,1,ソルファ
252,2012-08-26 01:39:22,君の街まで,Rock,3,1,ソルファ
253,2012-08-26 01:43:25,マイワールド,Rock,3,1,ソルファ
254,2012-08-26 01:50:40,ラストシーン,Rock,3,1,ソルファ
255,2012-08-26 01:56:04,サイレン,Rock,3,1,ソルファ
256,2012-08-26 04:18:09,SPLASH,New Age,8,4,押尾コータロー　おとなツインベスト
257,2012-08-26 04:22:05,CHASER,New Age,8,4,押尾コータロー　おとなツインベスト
258,2012-08-26 04:26:25,風のかなた,New Age,8,4,押尾コータロー　おとなツインベスト
259,2012-08-26 04:30:28,ハードレイン,New Age,8,4,押尾コータロー　おとなツインベスト
260,2012-08-28 15:50:21,ダブルラリアット【ゼブラ】,none,1,63,album
261,2012-08-29 00:17:11,マトリョシカ【まふまふ】,none,1,72,album
262,2012-08-29 00:30:16,モザイクロール【灯油】,none,1,72,album
263,2012-08-29 00:34:25,夏の終わり、恋の始まり,none,1,72,album
264,2012-08-29 00:37:28,コノハの世界事情【まふまふ】,none,1,72,album
265,2012-08-29 02:38:09,カミサマネジマキ,none,1,74,album
266,2012-08-29 02:41:20,天ノ弱【ぐるたみん×はしやん】,none,1,74,album
267,2012-08-29 03:09:48,天ノ弱 【少年T】,none,1,75,album
268,2012-08-29 05:26:24,トウキョウト・ロック・シティ,none,1,77,album
269,2012-08-29 07:49:33,Nostalgico(ノスタルヒコ),Easy Listening,7,79,image 6 six emotional & relaxing
270,2012-08-29 07:58:13,SARA,Classical,2,79,My Favorite Songs
271,2012-08-29 08:21:52,初めての恋が終わる時【ゼブラ】,none,1,80,album
