,sortedIml...1.,sortedIml...6.,sortedIml...2.,genreRank,timeID,sortedIml...7.
34,2012-05-31 14:18:14,Secret Pint,Rock,3,110,Rock Action [Bonus Tracks]
35,2012-05-31 14:25:30,Untitled,Rock,3,110,Rock Action [Bonus Tracks]
36,2012-05-31 14:29:26,Close Encounters,Rock,3,110,Rock Action [Bonus Tracks]
37,2012-06-01 01:29:47,CD400,none,1,121,DUO3.0
38,2012-06-01 01:29:53,CD401,none,1,121,DUO3.0
39,2012-06-01 01:30:00,CD402,none,1,121,DUO3.0
40,2012-06-01 01:30:07,CD403,none,1,121,DUO3.0
41,2012-06-01 01:30:14,CD404,none,1,121,DUO3.0
42,2012-06-01 01:30:22,CD405,none,1,121,DUO3.0
43,2012-06-01 01:30:28,CD406,none,1,121,DUO3.0
44,2012-06-01 01:30:34,CD407,none,1,121,DUO3.0
45,2012-06-01 01:30:39,CD408,none,1,121,DUO3.0
46,2012-06-01 01:30:47,CD409,none,1,121,DUO3.0
47,2012-06-01 01:30:53,CD410,none,1,121,DUO3.0
48,2012-06-01 01:31:01,CD411,none,1,121,DUO3.0
49,2012-06-01 01:31:06,CD412,none,1,121,DUO3.0
50,2012-06-01 01:31:12,CD413,none,1,121,DUO3.0
51,2012-06-01 01:31:17,CD414,none,1,121,DUO3.0
52,2012-06-01 01:31:23,CD415,none,1,121,DUO3.0
53,2012-06-01 01:31:28,CD416,none,1,121,DUO3.0
54,2012-06-01 01:31:35,CD417,none,1,121,DUO3.0
55,2012-06-01 01:31:42,CD418,none,1,121,DUO3.0
56,2012-06-01 01:31:48,CD419,none,1,121,DUO3.0
57,2012-06-01 01:31:54,CD420,none,1,121,DUO3.0
58,2012-06-01 01:32:00,CD421,none,1,121,DUO3.0
59,2012-06-01 01:32:06,CD422,none,1,121,DUO3.0
60,2012-06-01 01:32:12,CD423,none,1,121,DUO3.0
61,2012-06-01 01:32:18,CD424,none,1,121,DUO3.0
62,2012-06-01 01:32:26,CD425,none,1,121,DUO3.0
63,2012-06-01 01:32:32,CD426,none,1,121,DUO3.0
64,2012-06-01 01:32:38,CD427,none,1,121,DUO3.0
65,2012-06-01 01:32:43,CD428,none,1,121,DUO3.0
66,2012-06-01 01:32:48,CD429,none,1,121,DUO3.0
67,2012-06-01 01:32:54,CD430,none,1,121,DUO3.0
68,2012-06-01 01:33:01,CD431,none,1,121,DUO3.0
69,2012-06-01 01:33:07,CD432,none,1,121,DUO3.0
70,2012-06-01 01:33:12,CD433,none,1,121,DUO3.0
71,2012-06-01 01:33:18,CD434,none,1,121,DUO3.0
72,2012-06-01 01:33:23,CD435,none,1,121,DUO3.0
73,2012-06-01 01:33:28,CD436,none,1,121,DUO3.0
74,2012-06-01 01:33:33,CD437,none,1,121,DUO3.0
75,2012-06-01 01:33:42,CD438,none,1,121,DUO3.0
76,2012-06-01 01:33:47,CD439,none,1,121,DUO3.0
77,2012-06-01 01:33:53,CD440,none,1,121,DUO3.0
78,2012-06-01 01:34:00,CD441,none,1,121,DUO3.0
79,2012-06-02 01:13:16,マトリョシカ,Electronica,8,145,EXIT TUNES PRESENTS Vocalonexus Feat. 初音ミク
80,2012-06-02 01:54:02,CD442,none,1,145,DUO3.0
81,2012-06-03 12:16:53,交響詩「海」: I. 海上の夜明けから正午まで,Classical,2,12,Debussy:交響詩「海」 ほか (Boulez/Cleveland)
82,2012-06-04 00:38:05,CD001,none,1,24,DUO3.0
83,2012-06-04 00:38:11,CD002,none,1,24,DUO3.0
84,2012-06-04 00:38:17,CD003,none,1,24,DUO3.0
85,2012-06-04 00:39:34,CD081,none,1,24,DUO3.0
86,2012-06-04 00:39:41,CD082,none,1,24,DUO3.0
87,2012-06-04 00:39:47,CD083,none,1,24,DUO3.0
88,2012-06-04 00:39:54,CD084,none,1,24,DUO3.0
89,2012-06-04 00:40:00,CD085,none,1,24,DUO3.0
90,2012-06-04 00:40:07,CD086,none,1,24,DUO3.0
91,2012-06-04 00:40:13,CD087,none,1,24,DUO3.0
92,2012-06-04 00:40:21,CD088,none,1,24,DUO3.0
93,2012-06-04 00:40:26,CD089,none,1,24,DUO3.0
94,2012-06-04 00:40:31,CD090,none,1,24,DUO3.0
95,2012-06-04 00:40:39,CD091,none,1,24,DUO3.0
96,2012-06-04 00:40:43,CD092,none,1,24,DUO3.0
97,2012-06-04 00:40:49,CD093,none,1,24,DUO3.0
98,2012-06-04 00:40:55,CD094,none,1,24,DUO3.0
99,2012-06-04 00:41:00,CD095,none,1,24,DUO3.0
100,2012-06-04 00:41:06,CD096,none,1,24,DUO3.0
101,2012-06-04 00:41:11,CD097,none,1,24,DUO3.0
102,2012-06-04 00:41:18,CD098,none,1,24,DUO3.0
103,2012-06-04 00:41:22,CD099,none,1,24,DUO3.0
104,2012-06-04 00:41:28,CD100,none,1,24,DUO3.0
105,2012-06-04 00:41:33,CD101,none,1,24,DUO3.0
106,2012-06-04 00:41:38,CD102,none,1,24,DUO3.0
107,2012-06-04 00:41:42,CD103,none,1,24,DUO3.0
108,2012-06-04 00:41:47,CD104,none,1,24,DUO3.0
109,2012-06-04 00:41:52,CD105,none,1,24,DUO3.0
110,2012-06-04 00:41:56,CD106,none,1,24,DUO3.0
111,2012-06-04 00:42:02,CD107,none,1,24,DUO3.0
112,2012-06-04 00:42:07,CD108,none,1,24,DUO3.0
113,2012-06-04 00:42:16,CD109,none,1,24,DUO3.0
114,2012-06-04 00:42:24,CD110,none,1,24,DUO3.0
115,2012-06-04 00:42:31,CD111,none,1,24,DUO3.0
116,2012-06-04 00:42:37,CD112,none,1,24,DUO3.0
117,2012-06-04 00:42:42,CD113,none,1,24,DUO3.0
118,2012-06-04 00:42:46,CD114,none,1,24,DUO3.0
119,2012-06-04 00:42:52,CD115,none,1,24,DUO3.0
120,2012-06-04 00:42:59,CD116,none,1,24,DUO3.0
121,2012-06-04 00:43:06,CD117,none,1,24,DUO3.0
122,2012-06-04 00:43:11,CD118,none,1,24,DUO3.0
123,2012-06-04 00:43:17,CD119,none,1,24,DUO3.0
124,2012-06-04 00:43:22,CD120,none,1,24,DUO3.0
125,2012-06-04 00:43:28,CD121,none,1,24,DUO3.0
126,2012-06-04 00:43:34,CD122,none,1,24,DUO3.0
127,2012-06-04 00:43:40,CD123,none,1,24,DUO3.0
128,2012-06-04 00:43:47,CD124,none,1,24,DUO3.0
129,2012-06-04 00:43:53,CD125,none,1,24,DUO3.0
130,2012-06-04 00:43:59,CD126,none,1,24,DUO3.0
131,2012-06-04 00:44:05,CD127,none,1,24,DUO3.0
132,2012-06-04 00:44:11,CD128,none,1,24,DUO3.0
133,2012-06-04 00:44:16,CD129,none,1,24,DUO3.0
134,2012-06-04 00:44:22,CD130,none,1,24,DUO3.0
135,2012-06-04 00:44:28,CD131,none,1,24,DUO3.0
136,2012-06-04 00:44:35,CD132,none,1,24,DUO3.0
137,2012-06-04 00:44:42,CD133,none,1,24,DUO3.0
138,2012-06-04 00:44:46,CD134,none,1,24,DUO3.0
139,2012-06-04 00:44:54,CD135,none,1,24,DUO3.0
140,2012-06-04 00:45:02,CD136,none,1,24,DUO3.0
141,2012-06-04 00:45:08,CD137,none,1,24,DUO3.0
142,2012-06-04 00:45:14,CD138,none,1,24,DUO3.0
143,2012-06-04 00:45:20,CD139,none,1,24,DUO3.0
144,2012-06-04 00:45:26,CD140,none,1,24,DUO3.0
145,2012-06-04 00:45:32,CD141,none,1,24,DUO3.0
146,2012-06-04 00:45:39,CD142,none,1,24,DUO3.0
147,2012-06-04 00:45:44,CD143,none,1,24,DUO3.0
148,2012-06-04 00:45:49,CD144,none,1,24,DUO3.0
149,2012-06-04 00:45:55,CD145,none,1,24,DUO3.0
150,2012-06-04 00:46:02,CD146,none,1,24,DUO3.0
151,2012-06-04 00:46:05,CD147,none,1,24,DUO3.0
152,2012-06-04 00:46:10,CD148,none,1,24,DUO3.0
153,2012-06-04 00:46:19,CD149,none,1,24,DUO3.0
154,2012-06-04 00:46:24,CD150,none,1,24,DUO3.0
155,2012-06-04 00:46:29,CD151,none,1,24,DUO3.0
156,2012-06-04 00:46:36,CD152,none,1,24,DUO3.0
157,2012-06-04 00:46:41,CD153,none,1,24,DUO3.0
158,2012-06-04 00:46:46,CD154,none,1,24,DUO3.0
159,2012-06-04 00:46:55,CD155,none,1,24,DUO3.0
160,2012-06-04 00:47:02,CD156,none,1,24,DUO3.0
161,2012-06-04 00:47:07,CD157,none,1,24,DUO3.0
162,2012-06-04 00:47:14,CD158,none,1,24,DUO3.0
163,2012-06-04 00:47:18,CD159,none,1,24,DUO3.0
164,2012-06-04 00:47:25,CD160,none,1,24,DUO3.0
165,2012-06-04 00:47:33,CD161,none,1,24,DUO3.0
166,2012-06-04 00:47:38,CD162,none,1,24,DUO3.0
167,2012-06-04 00:47:44,CD163,none,1,24,DUO3.0
168,2012-06-04 00:47:49,CD164,none,1,24,DUO3.0
169,2012-06-04 00:47:55,CD165,none,1,24,DUO3.0
170,2012-06-04 00:48:00,CD166,none,1,24,DUO3.0
171,2012-06-05 07:50:31,CD167,none,1,55,DUO3.0
172,2012-06-05 21:32:36,Pärt: Arbos,Classical,2,69,Pärt: Arbos
173,2012-06-05 21:39:48,Reich: Electric Counterpoint - 1. Fast,Classical,2,69,Phases
174,2012-06-05 21:43:09,Reich: Electric Counterpoint - 2. Slow,Classical,2,69,Phases
175,2012-06-05 21:47:47,Electric Counterpoint - Fast,Classical,2,69,Phases
176,2012-06-05 21:54:57,Triple Quartet - First Movement,Classical,2,69,Phases
177,2012-06-05 21:59:02,Triple Quartet - Second Movement,Classical,2,69,Phases
178,2012-06-05 22:02:30,Triple Quartet - Third Movement,Classical,2,70,Phases
179,2012-06-12 21:42:11,トラック 01,none,1,69,onkiso
180,2012-06-12 21:42:36,トラック 02,none,1,69,onkiso
181,2012-06-12 21:42:55,トラック 03,none,1,69,onkiso
182,2012-06-12 21:47:07,トラック 04,none,1,69,onkiso
183,2012-06-12 21:47:31,トラック 05,none,1,69,onkiso
184,2012-06-12 21:50:33,トラック 06,none,1,69,onkiso
185,2012-06-12 21:53:01,トラック 08,none,1,69,onkiso
186,2012-06-12 21:53:29,トラック 07,none,1,69,onkiso
187,2012-06-12 22:03:50,トラック 10,none,1,70,onkiso
188,2012-06-12 22:06:11,トラック 13,none,1,70,onkiso
189,2012-06-12 22:07:15,トラック 12,none,1,70,onkiso
190,2012-06-12 22:18:56,トラック 14,none,1,70,onkiso
191,2012-06-12 22:26:54,トラック 16,none,1,70,onkiso
192,2012-06-12 22:28:22,トラック 18,none,1,70,onkiso
193,2012-06-12 22:38:56,トラック 20,none,1,70,onkiso
194,2012-06-12 22:41:09,トラック 22,none,1,70,onkiso
195,2012-06-18 14:06:14,流行,Alternative & Punk,4,38,三文ゴシップ
196,2012-06-18 14:11:15,労働者,Alternative & Punk,4,38,三文ゴシップ
197,2012-06-18 14:14:26,密偵物語,Alternative & Punk,4,38,三文ゴシップ
198,2012-06-18 14:17:45,○地点から,Alternative & Punk,4,38,三文ゴシップ
199,2012-06-18 14:20:14,カリソメ乙女,Alternative & Punk,4,38,三文ゴシップ
200,2012-06-18 14:23:28,都合のいい身体,Alternative & Punk,4,38,三文ゴシップ
201,2012-06-18 14:28:15,旬,Alternative & Punk,4,38,三文ゴシップ
202,2012-06-20 20:59:01,SD_A_20120620,none,1,92,album
203,2012-07-29 09:33:22,Bach_Webern: Musikalischen Opfer - Fuga (Ricercare) A 6,Classical,2,9,Schoenberg: Ein Überlebender Aus Warschau; Webern: Orchestral Works
204,2012-07-29 11:23:39,Reich: New York Counterpoint - 1. Fast,Classical,2,11,Phases
205,2012-07-29 11:26:22,Reich: New York Counterpoint - 2. Slow,Classical,2,11,Phases
206,2012-08-01 10:26:52,Wouldn't It Be Nice,Rock,3,82,Pet Sounds: 40th Anniversary [Disc 1]
207,2012-08-01 10:29:24,You Still Believe In Me,Rock,3,82,Pet Sounds: 40th Anniversary [Disc 1]
208,2012-08-01 10:31:52,That's Not Me,Rock,3,82,Pet Sounds: 40th Anniversary [Disc 1]
209,2012-08-01 10:34:46,Don't Talk (Put Your Head On My Shoulder),Rock,3,82,Pet Sounds: 40th Anniversary [Disc 1]
210,2012-08-01 10:37:51,I'm Waiting For The Day,Rock,3,82,Pet Sounds: 40th Anniversary [Disc 1]
211,2012-08-01 10:40:05,Let's Go Away For Awhile,Rock,3,82,Pet Sounds: 40th Anniversary [Disc 1]
212,2012-08-01 22:11:30,Mozart: Requiem In D Minor_ K 626 - Introitus: Requiem Aeternam,Classical,2,94,Mozart: Requiem
213,2012-08-01 22:14:03,Mozart: Requiem In D Minor_ K 626 - Kyrie Eleison,Classical,2,94,Mozart: Requiem
214,2012-08-01 22:15:49,Mozart: Requiem In D Minor_ K 626 - Sequentia: Dies Irae,Classical,2,94,Mozart: Requiem
215,2012-08-01 22:18:58,Mozart: Requiem In D Minor_ K 626 - Sequentia: Tuba Mirum,Classical,2,94,Mozart: Requiem
216,2012-08-01 22:20:57,Mozart: Requiem In D Minor_ K 626 - Sequentia: Rex Tremendae,Classical,2,94,Mozart: Requiem
217,2012-08-01 22:25:27,Mozart: Requiem In D Minor_ K 626 - Sequentia: Recordare,Classical,2,94,Mozart: Requiem
218,2012-08-01 22:27:53,Mozart: Requiem In D Minor_ K 626 - Sequentia: Confutatis Maledictis,Classical,2,94,Mozart: Requiem
219,2012-08-01 22:30:45,Mozart: Requiem In D Minor_ K 626 - Sequentia: Lacrimosa Dies Illa,Classical,2,94,Mozart: Requiem
220,2012-08-01 22:34:08,Mozart: Requiem In D Minor_ K 626 - Offertorium: Domine Jesu Christe,Classical,2,94,Mozart: Requiem
221,2012-08-01 22:38:08,Mozart: Requiem In D Minor_ K 626 - Offertorium: Hostias Et Preces,Classical,2,94,Mozart: Requiem
222,2012-08-01 22:39:32,Mozart: Requiem In D Minor_ K 626 - Sanctus,Classical,2,94,Mozart: Requiem
223,2012-08-01 22:44:41,Mozart: Requiem In D Minor_ K 626 - Benedictus,Classical,2,94,Mozart: Requiem
224,2012-08-01 22:47:52,Mozart: Requiem In D Minor_ K 626 - Agnus Dei,Classical,2,94,Mozart: Requiem
225,2012-08-01 22:53:30,Mozart: Requiem In D Minor_ K 626 - Communio: Lux Aeterna,Classical,2,94,Mozart: Requiem
226,2012-08-01 23:06:53,Takemitsu: Green For Orchestra,Classical,2,95,Takemitsu: November Steps_ Requiem
227,2012-08-16 09:34:48,Brandenburgisches Konzert Nr.3 G-Dur BWV1048 I:(Allegro),Classical,2,105,J.S.Bach: 6 Brandenburgische Konzerte
228,2012-08-18 09:07:23,アワーミュージック,Pop,7,153,アワーミュージック
229,2012-08-18 09:11:43,BLUE,Pop,7,153,アワーミュージック
230,2012-09-29 11:35:30,Mickey Mouse Club March,Soundtrack,6,155,KINGDOM HEARTS Original Soundtrack [Disc 1]
231,2012-09-29 11:37:46,Boulez: Dialogue De L'Ombre Double - Sigle Inital,Classical,2,155,Boulez: Répons_ Dialogue De L'Ombre Double
232,2012-09-29 11:39:49,Boulez: Dialogue De L'Ombre Double - Strophe 1,Classical,2,155,Boulez: Répons_ Dialogue De L'Ombre Double
233,2012-09-29 11:40:51,Boulez: Dialogue De L'Ombre Double - Transition 1-2,Classical,2,155,Boulez: Répons_ Dialogue De L'Ombre Double
234,2012-09-29 11:42:16,Boulez: Dialogue De L'Ombre Double - Strophe 2,Classical,2,155,Boulez: Répons_ Dialogue De L'Ombre Double
235,2012-09-29 11:44:00,Boulez: Dialogue De L'Ombre Double - Transition 2-3,Classical,2,155,Boulez: Répons_ Dialogue De L'Ombre Double
236,2012-09-29 11:45:22,Boulez: Dialogue De L'Ombre Double - Strophe 3,Classical,2,155,Boulez: Répons_ Dialogue De L'Ombre Double
237,2012-09-29 11:46:13,Boulez: Dialogue De L'Ombre Double - Transition 3-4,Classical,2,155,Boulez: Répons_ Dialogue De L'Ombre Double
238,2012-09-29 11:48:06,Boulez: Dialogue De L'Ombre Double - Strophe 4,Classical,2,155,Boulez: Répons_ Dialogue De L'Ombre Double
239,2012-09-29 11:48:32,Boulez: Dialogue De L'Ombre Double - Transition 4-5,Classical,2,155,Boulez: Répons_ Dialogue De L'Ombre Double
240,2012-09-29 11:49:40,Boulez: Dialogue De L'Ombre Double - Strophe 5,Classical,2,155,Boulez: Répons_ Dialogue De L'Ombre Double
241,2012-09-29 11:50:24,Boulez: Dialogue De L'Ombre Double - Transition 5-6,Classical,2,155,Boulez: Répons_ Dialogue De L'Ombre Double
242,2012-09-29 11:52:00,Boulez: Dialogue De L'Ombre Double - Strophe 6,Classical,2,155,Boulez: Répons_ Dialogue De L'Ombre Double
243,2012-09-29 11:54:54,Boulez: Dialogue De L'Ombre Double - Sigle Final,Classical,2,155,Boulez: Répons_ Dialogue De L'Ombre Double
244,2012-09-29 12:01:30,Boulez: Répons - Introduction,Classical,2,156,Boulez: Répons_ Dialogue De L'Ombre Double
245,2012-09-29 12:04:28,Boulez: Répons - Section 1,Classical,2,156,Boulez: Répons_ Dialogue De L'Ombre Double
246,2012-09-29 12:06:33,Boulez: Répons - Section 2,Classical,2,156,Boulez: Répons_ Dialogue De L'Ombre Double
247,2012-09-29 12:08:56,Boulez: Répons - Section 3,Classical,2,156,Boulez: Répons_ Dialogue De L'Ombre Double
248,2012-10-02 16:31:05,sinewave4,none,1,64,album
249,2012-11-15 20:48:44,Ives: String Quartet _1_ “From The Salvation Army” - 1. Andante Con Moto,Classical,2,116,American Originals - IIves; Barber: String Quartets
250,2012-11-15 20:54:19,Ives: String Quartet _1_ “From The Salvation Army” - 2. Allegro,Classical,2,116,American Originals - IIves; Barber: String Quartets
251,2012-11-15 21:31:32,光 -KINGDOM Orchestra Instrumental Version-,Soundtrack,6,117,KINGDOM HEARTS Original Soundtrack [Disc 1]
252,2012-11-25 14:10:30,カルアミルク [Live],Rock,3,14,3 peace ～live at 百年蔵～ [Disc 2]
253,2012-11-25 14:15:08,恋わずらい [Live],Rock,3,14,3 peace ～live at 百年蔵～ [Disc 2]
254,2012-11-27 21:18:55,Bach: Goldberg Variations_ BWV 988 - Var. 1,Classical,2,69,Bach: Goldberg Variations
255,2012-11-27 21:19:45,Bach: Goldberg Variations_ BWV 988 - Var. 2,Classical,2,69,Bach: Goldberg Variations
256,2012-11-27 21:21:15,Bach: Goldberg Variations_ BWV 988 - Var. 3: Canone All'Unisono,Classical,2,69,Bach: Goldberg Variations
257,2012-11-27 21:22:06,Bach: Goldberg Variations_ BWV 988 - Var. 4,Classical,2,69,Bach: Goldberg Variations
258,2012-11-27 21:22:43,Bach: Goldberg Variations_ BWV 988 - Var. 5,Classical,2,69,Bach: Goldberg Variations
259,2012-11-27 21:23:23,Bach: Goldberg Variations_ BWV 988 - Var. 6: Canone Alla Seconda,Classical,2,69,Bach: Goldberg Variations
260,2012-11-27 21:24:39,Bach: Goldberg Variations_ BWV 988 - Var. 7,Classical,2,69,Bach: Goldberg Variations
261,2012-11-27 21:25:33,Bach: Goldberg Variations_ BWV 988 - Var. 8,Classical,2,69,Bach: Goldberg Variations
262,2012-11-27 21:26:32,Bach: Goldberg Variations_ BWV 988 - Var. 9: Canone Alla Terza,Classical,2,69,Bach: Goldberg Variations
263,2012-11-27 21:27:37,Bach: Goldberg Variations_ BWV 988 - Var. 10: Fughetta,Classical,2,69,Bach: Goldberg Variations
264,2012-11-27 21:28:30,Bach: Goldberg Variations_ BWV 988 - Var. 11,Classical,2,69,Bach: Goldberg Variations
265,2012-11-27 21:30:08,Bach: Goldberg Variations_ BWV 988 - Var. 12: Canone Alla Quarta,Classical,2,69,Bach: Goldberg Variations
266,2012-11-27 21:32:47,Bach: Goldberg Variations_ BWV 988 - Var. 13,Classical,2,69,Bach: Goldberg Variations
267,2012-11-27 21:33:51,Bach: Goldberg Variations_ BWV 988 - Var. 14,Classical,2,69,Bach: Goldberg Variations
268,2012-11-27 21:38:53,Bach: Goldberg Variations_ BWV 988 - Var. 15: Canone Alla Quinta,Classical,2,69,Bach: Goldberg Variations
269,2012-11-27 21:40:32,Bach: Goldberg Variations_ BWV 988 - Var. 16: Ouverture,Classical,2,69,Bach: Goldberg Variations
270,2012-11-27 21:41:26,Bach: Goldberg Variations_ BWV 988 - Var. 17,Classical,2,69,Bach: Goldberg Variations
271,2012-11-27 21:42:29,Bach: Goldberg Variations_ BWV 988 - Var. 18: Canone Alla Sesta,Classical,2,69,Bach: Goldberg Variations
272,2012-11-27 21:43:32,Bach: Goldberg Variations_ BWV 988 - Var. 19,Classical,2,69,Bach: Goldberg Variations
273,2012-11-27 21:44:22,Bach: Goldberg Variations_ BWV 988 - Var. 20,Classical,2,69,Bach: Goldberg Variations
274,2012-11-27 21:46:35,Bach: Goldberg Variations_ BWV 988 - Var. 21: Canone Alla Settima,Classical,2,69,Bach: Goldberg Variations
275,2012-11-27 21:47:38,Bach: Goldberg Variations_ BWV 988 - Var. 22: Alla Breve,Classical,2,69,Bach: Goldberg Variations
276,2012-12-02 09:20:03,五月の村,New Age,5,9,となりのトトロ サウンドトラック
277,2012-12-02 09:21:27,オバケやしき!,New Age,5,9,となりのトトロ サウンドトラック
278,2012-12-02 09:23:01,メイとすすわたり,New Age,5,9,となりのトトロ サウンドトラック
279,2012-12-02 09:24:02,夕暮れの風,New Age,5,9,となりのトトロ サウンドトラック
280,2012-12-02 09:24:46,こわくない,New Age,5,9,となりのトトロ サウンドトラック
281,2012-12-02 09:26:08,おみまいにいこう,New Age,5,9,となりのトトロ サウンドトラック
282,2012-12-02 09:30:54,さすらいのソフィー,New Age,5,9,ハウルの動く城 サウンドトラック
283,2012-12-02 09:40:20,さよならの夏 ～コクリコ坂から～,Soundtrack,6,9,コクリコ坂から サウンドトラック
284,2012-12-02 09:56:36,Bach: Goldberg Variations_ BWV 988 - Aria,Classical,2,9,Bach: Goldberg Variations
